id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
485,17,She leg begin we.,book,plan,however,answer,1
486,17,Physical Republican lead model.,ground,one,indicate,when,4
487,17,Mrs which local news everybody deal.,increase,add,lawyer,agent,2
488,17,South for draw.,approach,well,court,test,1
489,17,Figure former also college.,evening,pressure,moment,for,1
490,17,Serve college visit.,staff,nor,body,college,2
491,17,Name information smile yeah mission way society.,indeed,ever,soldier,movement,1
492,17,Bar party nice whose shoulder manage.,challenge,character,run,glass,3
493,17,Law task risk.,bad,become,example,despite,2
494,17,Everything market down.,she,between,station,whom,3
495,17,Two modern manager everything population home interview.,campaign,finally,century,change,3
496,17,Bit raise minute federal seat small.,position,election,risk,laugh,1
497,17,Four test interview help painting.,mention,data,hard,color,1
498,17,Enjoy child report family base message blue.,science,on,something,one,3
499,17,Opportunity quality difficult follow watch law.,health,during,avoid,build,4
500,17,That most best.,fire,he,worry,federal,2
501,17,Must although hotel good we interview serious.,over,community,successful,region,1
502,17,Strategy truth lawyer including view store lay behavior.,discussion,peace,college,garden,1
503,17,Forward class own billion Mr.,series,hope,find,remain,1
504,17,Media organization fear wide Mr good blood.,well,exactly,statement,happy,4
505,17,Role forward recent perhaps but thank stay.,well,economy,last,laugh,2
506,17,Much add writer national vote animal them.,share,government,that,us,2
507,17,Miss capital as material agree.,each,make,address,successful,1
508,17,Accept life police produce.,stay,page,collection,entire,3
509,17,Exactly learn cup subject else strong something.,family,art,coach,these,1
510,17,Experience control hope win sometimes against.,more,many,there,to,2
511,18,Too TV board catch approach amount audience.,general,break,into,cultural,4
512,18,Exactly article loss audience wish growth.,president,campaign,decade,important,2
513,18,Financial fish whose cell level make real.,image,commercial,politics,south,2
514,18,Wrong have cause.,establish,sort,above,ago,3
515,18,Body game sea democratic building prove.,camera,news,own,decide,3
516,18,Series rise garden indicate.,let,process,begin,thing,3
517,18,Plan decision rich firm thus.,college,drop,edge,piece,4
518,18,He table approach maybe she with.,drug,many,side,sea,1
519,18,Ground if know sometimes Mr best book.,either,trade,claim,world,3
520,18,Institution many wish pressure.,firm,because,factor,enough,1
521,18,Save control operation.,true,give,yard,car,1
522,18,Series ask although begin.,cut,off,trip,despite,1
523,18,Response product deal cold issue nation believe.,could,war,win,meeting,3
524,18,Water push official security.,since,assume,outside,box,4
525,18,Message far speech argue despite along goal.,avoid,bed,size,machine,2
526,18,Nothing finally large up several sometimes can.,defense,work,address,will,1
527,18,Have down past wonder of themselves skill.,song,usually,establish,term,1
528,18,Director thank position industry think common meeting reduce.,occur,seem,community,computer,3
529,18,Free church form current plant level.,despite,their,soldier,model,3
530,18,Task else resource kitchen network unit woman.,summer,sport,put,science,2
531,18,Receive fact debate.,type,little,subject,camera,4
532,18,Worker because total until kind successful significant.,clearly,send,large,us,4
533,18,Smile teach show task story seem.,check,traditional,news,describe,1
534,18,Now yet speech nice tree.,sort,here,nothing,glass,4
535,18,Real huge well medical school.,through,me,fish,never,2
536,18,However thought kid pull carry.,and,drug,again,operation,1
537,18,Candidate price wife yes language.,wide,southern,maybe,whose,2
538,18,Likely table good hundred when mission treat.,discuss,thing,available,fight,3
539,18,Movie produce about common usually bar.,security,sign,realize,become,1
540,18,Officer rule bill us little use study.,reduce,nation,resource,keep,2
541,19,Perform card eye anything management.,commercial,what,west,source,1
542,19,Some wait this interview watch behind former.,certain,appear,contain,agent,2
543,19,People three once make chair difference factor draw.,scientist,visit,affect,how,3
544,19,Include miss wear.,office,course,drive,generation,1
545,19,Meeting administration gun deal crime indicate police.,record,cover,part,husband,4
546,19,Into throughout water kind meeting.,each,already,difficult,late,4
547,19,Big employee he question glass.,compare,war,indicate,letter,1
548,19,Difference receive many memory hot behavior.,why,response,among,discussion,4
549,19,Meet technology movement eight half country between.,leader,social,detail,catch,1
550,19,Often project one different detail board.,claim,add,total,indicate,4
551,19,Thousand son choice night around record.,politics,piece,consider,day,3
552,19,Job you candidate today street four difficult movement.,understand,tough,range,build,3
553,19,Start nearly cause activity thus common chance.,field,piece,read,make,4
554,19,Sort early camera writer two.,talk,toward,kind,popular,4
555,19,Couple tonight drop price.,name,tree,north,detail,4
556,19,Could must bad little.,huge,like,whether,body,1
557,19,Recent hear ground skill agree early.,season,determine,radio,not,1
558,19,Short half east owner finally culture general teach.,effort,floor,husband,the,1
559,19,Safe experience whatever push along our middle any.,class,rock,agent,suffer,2
560,19,Know Republican really item job happen lawyer.,part,religious,image,risk,2
561,19,Technology long serious control fear two ready.,world,after,either,why,4
562,19,Career prepare early general reflect property.,scientist,national,environment,relate,4
563,19,Maybe week number couple rest.,thing,set,bill,choose,1
564,19,Small good bit.,section,rest,son,available,1
565,19,Popular present source represent always much hair believe.,personal,job,across,brother,2
566,19,Score region real send.,onto,trade,affect,choose,3
567,19,Recognize common long financial.,save,light,range,step,3
568,19,Reality visit fly should with.,least,raise,various,nice,1
569,19,Adult tax discover final newspaper.,nation,because,direction,next,3
570,19,Fact sense say edge line natural.,control,themselves,born,evening,3
571,20,Cold positive fact far.,by,alone,nor,skin,3
572,20,Entire win ten child hope break within.,message,model,subject,others,4
573,20,Research common ok present.,feeling,office,grow,growth,3
574,20,Help four stock for sea.,thank,mind,laugh,will,4
575,20,Glass must form friend anything religious prove.,maintain,happy,store,training,1
576,20,Turn attention cell mouth how.,campaign,stop,their,choice,3
577,20,About stock Congress administration car free what.,state,free,old,manage,1
578,20,Really along scientist contain suggest house onto fact.,size,thank,rich,practice,1
579,20,Court my range TV difference name.,movie,area,character,remain,4
580,20,Herself hit politics.,successful,leave,sign,position,4
581,20,Specific drive bring whether.,cold,community,court,impact,2
582,20,Research discuss bed.,region,cell,rich,partner,3
583,20,Rise always these stop policy hit.,defense,ready,color,six,2
584,20,Forward something significant now.,size,arm,although,media,1
585,20,Fight young change too east.,effect,strategy,trial,fill,1
586,20,Rest remember inside team issue increase key.,worry,staff,determine,risk,4
587,20,Simple small your.,floor,hit,drug,blood,4
588,20,Letter president however much place customer specific.,off,wait,different,know,2
589,20,Interview test color again mean week.,whether,dark,half,central,3
590,20,Agreement positive how option probably.,especially,member,say,call,4
591,20,Phone person sister should.,defense,recent,world,how,1
592,20,Structure well business exactly school support phone memory.,theory,not,movie,air,3
593,20,Hope news stop carry either arrive cost.,hold,even,wonder,loss,2
594,20,Instead win arrive something.,growth,action,task,meeting,3
595,20,Beat significant establish carry.,include,security,boy,produce,3
596,20,Also study leader game movement.,together,test,bring,natural,2
597,20,Theory everything mention research.,exactly,accept,program,east,2
598,20,Scene four reveal between upon prepare.,full,there,president,wide,2
599,20,Look believe drive.,us,claim,financial,them,4
600,20,Front scene seat process difference across window.,law,state,develop,sit,3
601,21,Miss huge recognize certain.,us,weight,standard,item,1
602,21,Hear present Republican measure cost.,specific,range,job,similar,3
603,21,Thus very third although amount.,Congress,girl,PM,lawyer,2
604,21,Plant than of note sometimes.,to,feeling,character,make,1
605,21,Can father because decide reach.,station,off,painting,become,4
606,21,Provide tough investment hospital line.,bank,effect,both,star,1
607,21,Wait hear among when power firm.,hope,either,blue,campaign,4
608,21,Cover close hotel.,art,able,change,care,3
609,21,Simply reveal color performance method his.,visit,future,ten,prove,1
610,21,Security term toward Republican.,central,theory,system,many,4
611,21,Rest staff grow few reduce.,kitchen,spring,either,toward,3
612,21,Lead never at.,process,never,off,sport,3
613,21,Skill south return produce vote.,likely,back,each,prepare,2
614,21,For him court someone.,during,source,however,relationship,4
615,21,Pay report be tend talk.,matter,position,action,plan,4
616,21,However state opportunity through show bit source.,bar,hotel,investment,kid,1
617,21,Its stock similar PM.,involve,clear,doctor,meet,1
618,21,New upon school bank.,get,run,dinner,hand,3
619,21,Economy worry computer.,arrive,able,often,nation,1
620,21,Owner task mission compare security we buy.,support,water,information,inside,1
621,21,Consider prove push task face look mission.,subject,expect,maintain,price,4
622,21,Admit data certain song new fight reality.,water,soon,president,hour,2
623,21,Cost today class season fish bar morning.,even,thought,leader,walk,1
624,21,Article view play major election not role end.,laugh,allow,standard,contain,1
625,21,Every help ok of.,last,themselves,middle,interesting,1
626,21,Have authority financial certain general treat.,person,be,record,mention,3
627,21,Big direction woman catch family.,help,start,put,responsibility,1
628,21,Down goal treat rise eight.,take,though,someone,yes,2
629,21,Everybody human three maintain.,series,organization,fill,training,3
630,21,Color effect section reason.,act,break,issue,receive,3
