id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
487,17,White their certain citizen growth bit suddenly current.,debate,government,baby,thus,3
488,17,Later bring debate.,traditional,act,themselves,science,2
489,17,Point somebody leg middle play.,performance,clear,author,while,3
490,17,Deep seem college activity.,threat,process,chair,somebody,2
491,17,Somebody establish point director situation which.,despite,capital,radio,mouth,1
492,17,Eye performance safe yourself organization participant.,thus,near,red,experience,2
493,17,Put sit I quickly job suffer number.,reach,health,billion,guess,4
494,17,Kid whose walk audience bring.,hour,can,beautiful,lot,4
495,17,Method fact sometimes office.,of,board,report,effort,3
496,17,Across between movement.,consumer,every,national,bank,3
497,17,Manager have have evening weight structure.,back,general,five,discuss,2
498,17,Early PM various listen us both.,peace,trouble,foreign,up,3
499,17,Yes parent build and peace sport carry.,produce,just,value,enough,2
500,17,Board thought behavior true near.,everything,stage,near,support,1
501,17,Walk friend garden company artist among.,exactly,police,wind,effort,1
502,17,Management according physical choice police news side water.,sister,wrong,community,worry,3
503,17,Ability gas newspaper purpose certainly.,gun,number,next,skill,1
504,17,Generation effort task hand teacher dream she.,leg,soldier,specific,person,1
505,17,Hundred course price party way second.,person,thing,special,whole,3
506,17,Let road seem gas these.,service,group,power,design,1
507,17,Shoulder change somebody today.,clear,word,remember,phone,1
508,17,But expert they whatever still program.,interview,drop,before,answer,4
509,17,Role word pick natural sing nation.,small,something,law,stock,3
510,17,Water them state fish may news organization important.,tax,accept,lead,education,2
511,18,Event station still clear start.,research,herself,involve,over,4
512,18,Weight not team fight attack.,government,someone,set,health,3
513,18,Anyone establish else affect party model truth.,shoulder,contain,bag,media,3
514,18,Address go threat hair program court daughter job.,along,character,tree,man,4
515,18,Beautiful figure recently off impact hundred.,itself,but,animal,mean,1
516,18,Itself election once PM.,officer,attention,goal,strategy,2
517,18,Discussion too they grow by stay.,specific,cause,democratic,technology,1
518,18,Same surface success church teacher north.,everybody,daughter,now,entire,4
519,18,State many may standard probably.,employee,stock,manage,speak,4
520,18,Ten ten should college.,sense,outside,image,ball,3
521,18,Point everybody food coach.,body,fund,hundred,must,4
522,18,Task everybody fill score.,area,hotel,street,door,3
523,18,Feeling second somebody month see traditional.,none,position,human,financial,2
524,18,Hospital station just suddenly.,plan,room,which,design,3
525,18,Machine go left since economy nice.,Congress,card,say,to,4
526,18,Whose owner break none write network.,style,seek,break,record,1
527,18,Sell while painting test recently present seek.,blue,site,on,state,1
528,18,Practice kitchen interesting too.,truth,within,woman,detail,3
529,18,Attention theory join or scene ready human.,case,store,win,human,4
530,18,Again fight expert anyone practice alone.,religious,model,player,everybody,2
531,18,Improve paper nor.,who,put,explain,attack,1
532,18,Half teach common interesting key successful trip.,poor,sell,generation,and,3
533,18,Voice be before image hundred since.,decade,kitchen,push,line,4
534,18,Response region science story occur.,tell,recently,impact,realize,2
535,18,Reveal focus second one.,fast,room,there,yard,4
536,18,Talk others quality star pay.,course,year,approach,lay,1
537,18,Point worry trial.,site,ago,event,box,1
538,18,Political somebody make catch general which general.,alone,agent,already,so,2
539,18,Activity operation carry year they idea blue goal.,safe,mouth,face,range,3
540,18,Year system central agreement.,value,benefit,kid,reason,4
541,19,Who player structure production alone.,win,money,of,study,2
542,19,Care manager democratic analysis water.,paper,growth,able,care,4
543,19,Certainly start firm major explain.,church,family,response,civil,4
544,19,Yes keep authority until book.,contain,production,PM,process,4
545,19,To blood agreement then significant music effect.,tough,story,citizen,large,2
546,19,Soon see field phone film event.,even,local,back,change,4
547,19,Join compare best ball.,learn,soon,it,name,2
548,19,Public energy country but easy present.,season,fact,item,travel,2
549,19,Central whom capital manage free interview edge piece.,several,drug,single,development,4
550,19,Event skin collection billion within thousand financial.,question,organization,peace,always,3
551,19,System add impact pick front two.,above,name,whom,memory,1
552,19,Public generation score member.,decade,big,item,hit,3
553,19,Recent continue huge nature but brother activity.,environment,teach,research,attorney,4
554,19,Candidate newspaper threat hot different.,toward,nature,soldier,guy,4
555,19,Including company home one movement.,crime,range,little,final,3
556,19,Us customer law recognize career skill skin.,white,although,sound,bed,4
557,19,Technology score however how without final.,wife,ever,admit,sit,4
558,19,Behavior what fire manager current.,plan,growth,can,into,4
559,19,Heart theory central senior.,heavy,interview,paper,different,4
560,19,Specific election live rate head security civil our.,night,language,travel,term,4
561,19,Claim career technology company expect.,turn,see,fill,feel,2
562,19,Sort bring industry cause cell according page election.,woman,speak,surface,more,4
563,19,Whom resource hot.,task,probably,himself,media,4
564,19,Trade nice success alone address.,down,pretty,media,consider,2
565,19,Body guess alone establish huge.,organization,decade,young,even,3
566,19,Tonight effort worry structure mother.,decision,though,money,model,1
567,19,Bag beautiful thing able hundred drug test administration.,attention,mission,group,walk,4
568,19,National strong change determine vote participant camera.,large,industry,draw,theory,1
569,19,Maybe suffer explain tree stop economic.,your,fear,writer,look,3
570,19,West board strategy understand across number participant me.,western,enjoy,tonight,the,1
571,20,For performance follow field eye base will pull.,watch,lawyer,scientist,either,1
572,20,Throughout bed daughter amount own.,change,community,unit,approach,2
573,20,Show never practice about relate since very.,program,onto,despite,believe,4
574,20,Adult oil care century various system reduce.,adult,single,now,fund,3
575,20,Doctor manage often sister difficult option.,save,discover,view,hundred,3
576,20,Culture age couple describe career box want.,along,difficult,music,fast,4
577,20,Summer brother day however keep effort.,impact,nature,pass,meet,4
578,20,Raise lawyer quite anyone see.,forward,business,positive,quickly,4
579,20,Majority people audience thought seem.,policy,section,century,piece,1
580,20,Front tree ground yourself.,culture,head,send,beautiful,1
581,20,Official several with small wife raise.,mouth,rise,nor,bad,1
582,20,Trade than big as meeting learn.,child,seat,beyond,PM,1
583,20,Movement clear quality Mrs woman people accept.,line,box,administration,pattern,4
584,20,Include hour receive feeling.,lawyer,much,trial,actually,1
585,20,War share hold team series say.,trouble,final,room,country,3
586,20,Say only particularly option so now.,treatment,its,question,weight,1
587,20,Floor military wish eight heavy paper.,alone,want,assume,number,1
588,20,Down have inside fund to plant himself.,physical,visit,race,relationship,2
589,20,Help camera north we night executive treat game.,where,thousand,above,task,1
590,20,Magazine reason impact let.,still,stuff,these,inside,3
591,20,Spend new body entire way.,where,win,war,treat,1
592,20,A environment year begin day.,but,image,how,movement,2
593,20,Believe service wide tonight.,miss,product,land,current,3
594,20,Practice material it behavior child.,throughout,or,parent,foot,3
595,20,Respond customer fill article across.,safe,bit,it,take,4
596,20,Economic your spend lot realize pretty.,letter,order,beat,accept,3
597,20,Full bag partner very cause.,also,program,such,land,2
598,20,Its better product when song hospital.,certain,sometimes,interview,baby,2
599,20,Sing vote first seat military.,people,animal,line,must,1
600,20,Hundred other crime management cold may teacher.,look,civil,character,term,1
601,21,Call base dream since.,for,site,discussion,spring,1
602,21,Reflect money special defense true western about.,this,treatment,around,perform,1
603,21,Drug bring nor beyond window.,study,hour,Mrs,hair,1
604,21,Ok son feeling interest late ability us toward.,meet,smile,guess,water,1
605,21,Table all more above.,person,should,air,system,4
606,21,Your because player sell.,this,include,its,energy,4
607,21,Media cultural pick find budget.,reason,use,friend,election,3
608,21,Role window interest party conference.,dog,sure,moment,than,1
609,21,When body technology quickly.,myself,drop,group,cut,1
610,21,Difference change travel federal can service.,me,moment,enter,natural,4
611,21,Provide boy away chance policy try say see.,across,suffer,college,social,2
612,21,Lot president discussion pretty challenge son anyone.,how,show,point,large,3
613,21,South school do our system skin threat number.,million,present,cold,new,4
614,21,Economic compare example never result worker arm.,bill,land,quality,go,1
615,21,Education contain catch realize.,company,economy,cut,second,4
616,21,Modern find end number stop move beautiful.,positive,huge,yes,career,2
617,21,Meet culture early stock reflect cultural.,theory,girl,moment,store,2
618,21,Son drop Republican necessary family scientist field hit.,hour,by,feeling,question,2
619,21,Next send few scientist poor dark.,coach,five,sister,hotel,2
620,21,Successful former far film system.,people,issue,chance,item,2
621,21,Vote husband light least read election.,your,size,reality,agent,2
622,21,Account painting magazine research owner artist popular.,hard,scientist,nice,Democrat,2
623,21,Behavior teach where science tax nearly instead attorney.,parent,front,majority,include,3
624,21,Attorney indeed low write eye drug.,it,power,necessary,sell,1
625,21,Trade state he agent party.,structure,laugh,owner,major,4
626,21,Expert measure marriage religious.,either,smile,home,find,3
